ax,ay,az
28,3,-9
32,-1,-3
32,-3,0
29,-3,-1
31,0,-4
32,2,-5
29,3,-3
27,-1,-2
29,0,-4
32,3,-2
34,2,-5
32,-1,-1
30,-4,-2
29,4,-3
32,3,-5
30,-2,-4
28,-1,-2
33,1,-3
32,3,-1
30,-4,-1
32,-4,-3
31,6,-7
28,2,-3
27,-3,-3
29,1,-4
32,1,0
31,-3,-3
31,-2,-2
32,5,-5
28,2,-2
27,-3,-3
30,1,-5
32,3,0
33,1,-4
31,-3,-2
31,-4,-3
27,2,-3
30,6,-8
31,-2,-4
29,-7,-1
31,0,-4
32,3,-2
34,-1,-5
31,-6,-2
30,7,-6
28,1,-3
27,-3,-3
31,1,-5
33,4,-1
31,0,-1
31,-4,-4
32,-1,-5
28,-1,-4
29,4,-8
30,0,-4
28,-3,-5
32,0,-2
33,0,-1
32,-4,-5
31,-4,-4
29,3,-7
28,0,-4
30,-6,-3
31,0,-3
32,0,-2
33,-1,-4
31,-4,2
28,1,-1
26,0,-2
28,-4,0
31,4,-6
26,-5,6
27,4,-5
24,3,-5
28,-15,2
31,-7,6
35,0,-1
31,-2,-2
44,-6,-27
26,-12,16
36,-3,-18
27,8,-8
21,-3,10
24,0,10
32,-6,10
42,-2,-10
32,4,2
36,-4,16
40,-9,14
24,2,5
32,3,4
33,-3,14
37,-2,-1
26,2,16
38,-6,-10
35,-6,12
31,-8,16
31,-1,-9
21,6,14
36,1,3
25,-6,11
30,-7,8
27,-1,5
29,6,4
36,-1,4
28,10,3
31,-3,2
29,2,5
36,4,6
21,-2,17
38,1,-6
29,11,3
43,-1,5
17,-4,11
50,7,-5
40,12,-5
36,3,12
23,18,9
37,1,5
19,8,0
46,-3,-1
33,4,1
18,8,-1
21,13,-4
39,7,0
40,4,1
38,6,16
30,10,19
33,-16,28
31,-7,6
45,-20,20
34,-8,21
51,-7,1
48,7,-16
34,20,10
41,4,-2
21,19,-23
14,-1,-1
30,-10,-11
8,8,-9
22,-14,9
22,11,10
21,11,-10
17,19,7
33,18,-17
21,3,-2
39,10,-17
29,-3,2
14,-12,-3
25,3,-17
22,5,15
26,15,-13
46,-1,3
30,5,-3
33,-9,10
28,-18,9
65,5,-20
55,4,-9
3,-7,25
5,1,10
35,-10,-7
44,-1,-2
47,-10,-4
37,7,2
21,8,-2
31,2,11
40,21,-18
26,0,-27
11,6,8
33,18,-27
32,9,6
21,4,-6
68,4,27
17,5,21
31,4,-9
54,0,21
47,8,-14
32,9,-7
31,-8,20
28,8,16
30,9,-11
28,-15,23
26,-14,-8
30,3,-14
38,1,-6
22,-3,13
26,-3,1
32,15,4
26,5,-3
38,7,6
35,5,-1
40,-13,-2
16,8,-2
24,-3,0
46,5,-19
38,2,7
15,5,13
24,6,-26
34,-2,10
25,5,11
37,5,-7
32,-1,1
18,0,0
40,15,-32
28,3,6
28,1,7
37,0,-4
22,17,8
26,19,2
22,9,-4
23,0,13
34,-15,10
42,-12,-3
38,7,-6
34,1,-7
20,23,4
32,24,-2
34,13,-9
25,14,-9
21,-5,1
22,-11,-3
31,1,5
25,-7,12
46,17,-22
48,18,-23
35,8,24
21,6,14
26,-1,-1
33,15,5
25,-3,-9
17,-11,16
33,-10,-11
29,-5,-27
5,-1,16
45,2,-18
21,11,8
14,-3,8
25,13,1
12,-3,-3
35,6,10
8,6,12
37,-8,4
9,-1,13
47,0,-11
49,5,1
43,2,18
40,-3,5
45,5,2
44,3,-8
23,7,23
43,-3,-3
22,12,-17
35,4,8
17,4,-6
30,16,0
28,2,-7
-9,-3,32
27,13,-32
61,-9,-9
17,-3,24
6,6,-10
13,-1,5
31,-3,20
36,1,3
18,-8,6
44,10,1
16,-1,5
39,12,-24
31,-5,9
20,0,-2
35,2,-4
5,-2,7
43,12,-15
31,2,13
45,11,-9
32,0,-7
32,5,3
36,8,-21
29,7,1
30,10,-18
14,4,11
42,-6,-19
25,2,2
27,6,-18
49,12,-22
33,-2,-1
30,6,10
40,3,-30
25,-10,-4
34,14,-26
51,1,-19
17,1,6
32,7,-2
45,6,-15
25,-5,-4
18,-5,18
31,8,0
45,6,-29
29,-5,-8
10,2,-17
33,7,-23
34,2,-1
