ax,ay,az
30,-1,-1
28,2,-6
29,2,-5
31,1,0
32,5,-4
31,3,-2
30,-2,-1
28,4,-1
30,6,-7
30,2,-3
31,-1,0
31,2,-3
31,6,-3
32,3,-4
31,1,-1
28,5,-6
28,0,-4
31,2,0
34,4,-4
31,4,-3
30,-2,-2
29,3,-1
32,4,-5
28,2,-4
26,2,-6
31,2,-2
29,-1,-2
31,1,-1
33,3,1
33,1,-3
31,3,-3
30,2,-3
30,0,0
27,3,-5
30,3,-7
30,-1,0
32,2,-4
33,6,0
33,0,-4
30,-2,-5
30,3,-5
30,0,-1
27,0,-5
28,0,-5
34,3,1
35,0,-3
30,3,-5
32,-1,-5
29,2,0
31,3,-3
28,3,-6
28,3,-9
32,1,-1
31,0,4
33,0,-6
33,5,-5
31,1,-1
34,2,-3
28,0,2
36,6,-2
46,6,-21
25,10,-6
31,10,-6
27,-1,16
25,-11,4
37,5,10
26,3,0
43,1,-16
40,1,10
26,-3,14
35,-9,-6
23,10,4
22,1,0
31,6,2
41,-1,2
34,-4,3
25,10,6
32,9,4
25,0,1
29,-7,5
32,-1,7
29,-7,3
24,6,3
23,0,5
24,-3,8
32,-1,-1
40,-5,1
28,14,3
23,3,19
29,4,9
31,4,8
26,-2,4
26,6,4
37,-6,-13
24,5,6
31,3,15
39,-3,-1
30,6,-6
21,17,20
32,1,4
29,-3,5
22,15,-1
33,8,-3
30,-3,16
48,-9,12
36,4,2
36,10,-3
26,22,-11
29,-4,15
35,-6,3
33,-14,1
24,-7,27
36,-1,10
31,0,5
53,-4,15
57,7,6
41,-5,16
44,4,19
40,-2,2
30,2,10
29,-13,9
33,-3,-21
29,7,4
5,-10,4
38,2,-3
17,3,11
44,-3,28
11,10,-10
35,13,-5
41,8,-8
20,-2,8
19,3,-7
35,10,-18
22,5,5
32,2,2
29,5,7
30,1,-4
57,-3,14
41,1,5
35,-6,11
40,6,-9
24,9,-4
19,-4,11
23,-10,32
22,-6,25
23,-1,24
11,-1,34
24,-2,-5
15,8,31
23,3,24
13,1,-10
59,-13,-16
48,6,-29
25,-16,13
6,19,-38
46,2,-34
22,-1,15
23,15,10
27,6,-3
26,-5,8
25,-2,19
28,6,-58
27,0,-13
25,0,8
28,2,-11
32,18,4
14,23,24
26,-1,32
22,-7,0
64,-21,-11
29,7,-2
21,2,-4
32,3,-14
29,3,2
29,4,6
37,2,2
34,9,-16
31,11,21
14,11,1
15,1,-10
33,-3,19
40,9,-10
50,-9,-6
27,-7,32
13,17,-9
23,19,-10
17,-16,27
15,-6,-4
44,-19,-5
34,-16,9
46,10,-7
41,9,-14
22,11,27
32,24,7
11,-4,12
26,8,26
46,-9,-49
18,-9,0
9,-7,-8
30,-13,-37
20,27,-3
8,7,2
37,10,3
26,22,-9
43,3,7
20,16,16
41,-7,9
39,-1,16
57,-4,-17
45,-8,2
45,9,-6
53,0,-5
47,8,10
47,-4,6
49,5,-20
43,-1,17
34,-2,3
50,15,-9
50,-4,-6
39,1,30
48,-4,11
38,-5,-3
27,8,11
53,-10,14
9,2,7
37,2,2
43,3,-14
18,-5,7
11,-1,-2
28,17,-44
34,6,4
16,-1,12
25,8,-20
14,6,-18
36,2,21
39,8,24
43,5,-3
49,-17,11
41,2,5
38,-1,6
43,-3,-9
16,-1,9
30,1,-7
20,-9,-10
53,-3,1
35,-7,11
32,-7,-5
24,-6,1
20,12,11
26,5,20
44,7,-23
28,5,13
25,4,27
30,0,-8
37,-6,6
19,11,21
20,-3,14
41,3,-42
32,9,18
27,7,28
26,4,-17
40,0,-5
18,-8,26
28,-3,-33
32,-9,2
25,9,21
31,6,-29
38,-3,-14
22,-6,-14
33,-5,-26
37,-4,-7
36,-5,17
30,-9,-2
34,10,-12
21,-1,-16
16,0,-9
25,7,-7
28,2,-15
26,1,-9
22,8,-13
45,8,-25
33,5,-15
26,-3,-3
26,-7,-11
27,-3,-9
35,8,8
35,6,-16
19,-2,-16
27,16,-36
35,9,-8
