ax,ay,az
30,6,-10
28,1,-5
30,-6,-1
31,0,-3
31,7,-3
31,2,-4
31,-1,2
31,2,0
26,1,-5
27,1,-1
36,1,-5
29,3,-3
28,2,-4
35,6,-1
29,1,5
36,2,0
31,-6,6
28,-4,6
39,-1,-1
29,0,6
32,1,0
30,0,2
26,7,-2
40,-1,-1
36,0,3
21,-2,2
34,0,6
35,-12,7
34,8,7
30,1,1
22,6,1
27,-7,-2
33,-7,5
39,-9,9
37,-1,-15
31,-2,8
37,7,-4
25,8,2
16,-2,8
39,-5,12
35,-15,7
28,2,4
28,1,4
26,6,9
33,9,-6
40,1,10
40,-1,0
28,2,-5
28,2,10
35,1,10
30,-1,-6
19,7,-3
36,2,16
37,-4,2
22,7,2
31,8,22
21,-1,-10
39,-8,14
27,0,12
28,-15,1
33,-8,6
24,10,12
40,4,1
29,-7,14
38,6,-1
42,14,0
35,0,3
29,-12,20
14,9,-1
31,2,6
26,-9,11
31,6,-7
41,-15,6
37,-19,21
38,-12,7
38,6,16
22,17,2
27,0,2
35,5,5
38,2,3
21,17,-13
18,8,1
10,4,-5
19,8,0
29,1,2
39,3,-2
38,-2,7
48,-1,-7
60,-8,11
31,-10,31
54,13,12
16,-6,11
48,3,7
26,-7,0
46,-7,5
49,10,11
42,-4,13
31,-9,-6
29,-5,0
35,6,8
19,13,-2
14,15,0
24,-1,-14
40,-11,-14
35,-1,23
20,3,10
16,18,9
26,14,13
43,9,-14
23,-12,-16
23,7,-17
48,-13,-1
37,-6,22
40,-2,-23
30,-7,14
21,24,3
45,11,-16
45,8,2
16,-11,-1
27,-2,11
44,11,-4
31,10,-12
31,6,-1
23,4,9
25,7,7
22,-6,20
34,-5,3
24,-10,0
30,5,19
28,13,-5
35,3,-4
34,-5,18
26,10,15
29,1,12
16,-4,-6
15,9,32
23,-8,-22
34,-1,0
31,-14,9
27,5,-9
17,4,-4
38,-2,1
37,-4,13
29,5,10
28,5,-18
25,16,-6
32,-2,6
32,0,-3
32,-16,12
37,5,8
32,14,-20
24,-6,7
37,3,-3
42,0,-7
19,0,16
13,5,-6
20,4,-24
37,-11,12
37,2,3
41,-6,6
28,-9,11
40,9,-11
29,11,-5
27,-3,12
40,-6,-1
39,-13,5
31,-6,-7
27,13,-9
32,10,7
31,13,-24
35,15,-21
39,-8,28
25,-4,21
45,-3,-11
45,-7,-10
40,0,2
37,11,-25
28,0,38
29,13,-3
42,-4,-30
22,7,1
6,-2,9
22,-16,-21
44,-14,8
23,-2,0
58,17,-10
29,-5,16
38,15,-14
51,12,8
26,0,29
46,7,-12
33,-4,37
9,-8,-18
26,-3,7
36,13,-47
16,-8,2
41,2,-34
17,-6,-8
15,-6,-1
31,-4,-5
24,6,-29
25,7,-26
17,-6,15
32,15,-49
22,-10,26
26,14,-12
25,-6,3
18,4,-6
25,-3,-20
9,3,-3
39,15,-37
