ax,ay,az
29,1,-4
31,-2,1
33,-1,2
32,2,1
31,1,3
28,4,-1
28,3,-3
30,-3,4
33,1,1
32,1,0
28,1,1
29,3,-1
29,0,5
29,-1,1
35,0,2
33,2,1
32,0,2
28,1,2
29,0,1
28,1,3
33,1,2
34,1,-2
29,-2,2
30,1,-2
28,1,3
29,0,2
35,1,1
34,2,2
31,1,0
30,-1,1
26,0,1
25,6,1
30,2,3
32,-7,5
37,-3,1
29,14,3
29,8,0
28,1,8
28,4,21
26,3,-2
29,6,10
40,-14,-4
28,10,-4
21,10,19
29,-3,9
39,-13,1
42,-14,3
38,-9,8
36,5,2
34,15,-5
31,12,6
27,6,7
29,-3,10
17,5,8
20,8,5
35,-5,5
42,3,-13
34,0,7
31,3,10
20,17,14
25,5,11
38,-6,-6
42,8,-11
28,9,7
29,7,16
28,-9,16
28,-2,-4
26,-3,12
24,4,19
37,-12,1
21,-7,16
13,14,20
31,-2,-10
30,-2,11
34,11,10
40,-10,0
26,12,13
29,10,7
34,-7,8
20,28,2
34,3,-8
33,6,12
31,7,6
17,-2,17
26,3,-11
36,-13,7
39,1,7
8,16,7
41,-8,5
51,-27,30
14,18,-19
1,30,-12
49,-13,39
54,-18,31
33,17,5
21,8,-15
