ax,ay,az
32,0,2
26,2,5
27,0,5
33,0,2
30,2,3
26,4,0
26,1,5
33,2,5
31,-1,8
28,-1,0
26,1,6
32,-2,0
32,1,5
31,2,4
28,-1,1
28,-2,3
26,-5,11
32,-2,5
35,3,6
32,6,7
29,5,6
38,4,11
36,-7,7
28,-3,1
25,0,8
30,4,9
34,3,9
37,8,2
24,-2,4
22,4,5
23,-2,6
28,-3,10
30,5,12
26,0,18
35,1,3
28,11,8
36,-9,1
26,4,19
33,7,1
30,-7,12
25,7,15
29,-17,10
35,-6,0
27,1,14
23,-3,14
29,-3,6
33,-10,5
25,6,-4
27,12,-3
22,6,4
16,-1,8
16,3,4
18,-4,13
19,-2,9
34,1,-2
30,2,-5
44,-2,13
40,-12,18
19,18,2
12,12,1
25,-5,12
51,-6,9
45,-11,16
22,10,2
16,17,1
39,6,12
35,-9,8
30,-5,2
38,3,8
37,13,1
23,14,8
31,-1,2
28,5,-5
25,1,11
32,-4,19
18,-12,11
22,-14,4
40,8,1
25,5,6
25,0,11
36,-15,17
31,7,-4
19,20,-3
28,-9,25
29,-4,6
31,2,-4
34,3,14
26,6,14
29,-14,18
32,-5,-1
32,7,3
21,16,3
20,3,9
39,-15,6
48,-5,15
26,8,9
14,9,13
38,-6,-2
25,2,8
31,0,4
40,-16,-2
29,7,5
32,0,29
31,-6,-4
36,-14,7
33,0,9
42,-7,13
39,3,6
33,18,-11
25,17,-4
25,15,-4
26,10,-2
35,7,-5
33,-5,0
28,-9,14
35,-12,8
33,16,-11
28,-6,7
16,-2,6
23,13,0
11,-6,14
31,7,-4
28,-5,17
22,-5,11
34,3,-10
16,-19,21
35,12,-10
20,-14,-1
40,19,-6
29,-4,-2
39,16,0
17,-24,7
22,-1,22
39,5,-4
28,-6,-1
29,3,15
24,2,7
26,-10,4
38,7,0
32,1,14
37,-5,8
23,13,3
33,-7,21
26,-4,0
29,-7,5
24,14,-7
26,-2,14
35,8,6
25,-5,2
32,2,3
38,6,-2
39,5,6
24,9,-1
25,8,-1
13,11,8
31,-2,17
25,13,5
34,15,-1
36,3,2
37,6,8
26,5,13
15,4,20
34,13,0
53,6,14
31,12,-14
47,6,-23
38,-17,39
35,-1,2
46,4,20
57,3,-24
36,-13,18
47,6,36
25,11,-7
19,14,10
42,-19,35
27,-22,28
