ax,ay,az
34,1,5
28,5,4
31,6,3
29,-1,6
32,3,5
26,6,1
25,0,5
33,4,4
32,0,1
33,3,8
33,3,9
31,5,2
31,5,6
31,2,1
30,-1,5
28,0,3
27,4,3
31,3,4
32,-2,4
32,3,-2
28,6,3
31,1,6
32,2,4
28,6,3
33,6,5
34,5,2
27,2,2
33,-1,1
26,-2,5
25,6,5
36,4,8
34,16,-3
20,14,3
28,12,-6
32,0,6
30,5,7
32,1,1
28,1,4
25,-1,4
31,-3,3
29,0,6
31,5,3
24,5,0
26,2,1
37,8,4
34,7,8
27,9,-1
28,2,2
31,6,4
30,1,5
29,0,3
33,6,5
31,6,5
29,4,7
28,5,7
30,4,5
28,1,6
27,2,3
32,5,8
33,8,7
35,4,5
31,6,6
34,8,-2
31,3,7
28,-6,5
28,2,3
31,7,4
28,12,9
31,3,18
32,4,5
29,14,8
27,-5,1
28,11,13
31,10,7
33,-5,7
20,13,12
26,3,13
36,0,-11
24,11,7
25,5,19
34,-1,8
32,-12,4
30,4,3
21,6,15
26,4,14
35,2,6
33,-3,7
29,4,-2
28,13,2
23,14,8
27,1,16
33,3,12
29,-3,6
35,-8,7
38,9,-1
26,15,11
32,6,18
31,2,12
28,-11,10
33,3,-2
33,15,10
31,-2,23
33,6,3
35,4,-2
23,17,7
21,4,20
36,-10,8
39,-10,16
24,16,14
24,-6,0
38,2,9
26,13,19
24,9,-5
35,-7,22
37,-1,19
29,1,-1
36,13,14
38,-1,-2
33,8,11
44,12,-1
35,-1,2
29,22,14
25,2,-1
26,11,15
37,-2,4
31,4,18
21,-11,15
36,8,18
38,13,11
23,-4,6
17,1,15
36,-3,11
47,7,13
16,-7,1
17,-8,4
35,9,13
33,11,9
31,-8,22
41,-19,14
18,7,6
26,-2,4
22,31,-1
22,15,-10
23,-4,22
35,-6,5
39,-14,17
30,3,14
33,-6,-2
37,-2,10
26,4,22
33,-10,13
20,-11,5
34,6,13
18,24,-21
47,-3,12
11,10,4
33,-5,7
28,6,12
32,0,13
36,17,3
48,7,7
37,3,20
17,-13,38
16,-24,12
35,10,-6
46,10,14
22,11,-5
17,-8,19
38,20,-9
36,-5,7
43,8,14
26,-1,27
38,14,-4
23,-11,27
24,9,7
44,-12,24
43,-1,3
30,2,13
22,-4,3
41,1,11
22,-8,26
21,-6,-3
43,-7,0
38,7,19
19,10,10
14,-3,-6
17,-6,-6
29,5,16
30,1,5
26,-3,-2
15,-7,-8
24,-4,3
30,4,-6
23,6,2
41,13,-3
33,7,14
26,5,31
19,19,-8
34,8,-8
54,8,5
37,-1,14
18,-3,25
31,-4,-9
35,-5,2
25,6,11
15,14,-3
38,15,18
40,11,0
38,6,8
37,5,1
20,8,13
29,3,30
51,13,-12
42,-11,19
30,11,26
22,11,-18
28,-2,15
24,20,4
30,11,4
28,-17,25
16,-7,40
27,7,-23
38,0,34
22,-4,7
25,4,3
44,15,-6
-6,17,0
20,-6,3
32,-8,-5
45,7,12
59,3,4
27,11,1
19,1,12
43,25,3
28,-3,-10
16,4,14
30,3,25
6,5,11
31,0,-23
52,-5,-9
20,17,0
20,18,-5
44,0,9
24,5,20
19,11,1
66,-1,4
36,15,12
27,17,-13
31,-3,30
11,17,1
43,-13,-5
