ax,ay,az
31,4,-5
30,-2,1
31,0,-2
28,3,-4
28,3,-6
32,5,-3
32,3,0
29,1,-1
31,0,-2
29,8,-9
29,4,-7
32,-4,2
34,4,-3
30,1,-3
30,0,-2
30,4,-2
30,5,-6
29,0,-2
30,-4,-2
33,2,-4
31,6,-2
31,-2,-3
31,-1,-4
30,3,-5
30,2,-2
29,2,-7
30,2,-3
29,1,-3
26,-3,1
28,4,-4
31,-3,1
28,-1,0
34,-1,4
36,3,2
32,6,2
32,15,5
31,0,-3
26,5,-5
24,-3,-5
29,-15,3
36,-8,3
39,-5,-2
31,14,6
22,11,-3
27,3,3
29,12,13
33,-11,2
36,-4,2
32,-6,-5
35,-13,5
29,9,2
38,6,-19
29,-4,11
32,5,5
31,1,-6
32,-9,8
21,6,6
27,4,4
34,-13,14
37,4,3
28,5,-6
27,-2,12
38,5,-1
33,10,-9
27,0,13
35,-1,3
38,-6,2
27,1,12
21,3,-4
37,-7,7
36,15,-3
31,0,8
36,3,8
27,18,3
30,-2,8
30,3,0
15,0,15
27,-5,6
29,-7,7
31,-1,16
31,6,3
30,0,4
25,15,8
23,5,-1
40,-18,8
39,10,12
27,0,16
22,8,2
26,7,-4
39,4,2
27,16,-4
31,2,1
42,-2,12
28,4,6
23,3,11
22,5,2
25,5,4
35,8,0
27,14,-6
23,5,1
28,-8,9
35,2,5
45,1,4
38,5,7
27,13,12
29,21,-8
36,15,-13
22,13,-7
13,3,4
20,-8,4
22,3,-1
23,4,6
33,9,-10
30,0,16
44,17,-12
40,1,15
42,9,10
56,3,2
52,1,0
44,4,5
36,2,-6
7,8,6
34,15,9
35,10,-23
31,-1,-3
21,7,5
26,13,-15
39,3,3
28,-3,3
43,1,6
44,1,-8
34,0,9
22,-10,8
31,8,-31
27,-2,-15
19,19,-3
36,16,-8
46,12,-7
42,21,0
47,21,-15
22,-2,4
21,-11,3
33,-7,0
25,14,3
37,10,-16
36,-3,-10
41,-6,20
36,11,-14
36,6,-4
34,2,3
20,0,-1
28,1,9
33,12,-10
32,-4,-3
40,2,0
39,11,-8
30,10,2
28,4,2
18,0,24
34,-3,4
36,-4,-9
32,-4,8
37,-5,14
20,8,-14
22,1,-11
54,-8,11
32,-2,18
31,13,-16
27,14,-3
46,6,-6
37,-2,1
17,-2,14
18,-2,0
27,5,20
36,4,2
24,4,1
33,10,-9
36,-7,6
33,1,-1
41,0,-9
25,-1,-6
13,1,11
18,-2,25
46,-5,3
55,-5,-11
23,5,6
22,8,5
26,2,-4
43,2,-7
40,5,5
16,-1,15
29,21,-11
41,4,-22
12,-7,19
23,-4,14
42,3,-20
40,-6,-2
27,-14,24
26,15,-27
52,16,-21
49,2,7
28,-9,12
30,-12,20
50,-1,1
38,3,-5
35,-3,10
30,9,-3
18,-9,9
13,-10,10
38,-19,-5
31,-20,1
37,2,1
42,4,4
25,16,6
40,12,-2
22,11,19
20,11,20
41,-2,-31
27,-2,2
11,-17,-9
29,-11,-7
25,7,4
20,-2,-11
44,0,10
16,10,0
38,6,-9
42,7,-5
41,17,-5
19,-7,7
57,-33,10
39,14,-8
42,9,-8
28,5,-1
29,-5,3
31,-9,2
19,6,6
32,3,0
35,5,-14
28,-2,-8
32,-1,6
20,5,8
41,1,-26
25,9,-6
16,6,12
30,-3,-1
34,3,-25
22,6,-6
36,3,1
35,-2,-1
35,-2,-4
31,-2,7
34,-3,-6
33,7,-1
28,-4,6
24,2,1
35,0,-13
31,0,2
25,2,3
