ax,ay,az
28,3,-7
27,3,-5
33,-1,4
35,3,-3
30,2,-5
30,0,-3
29,2,0
30,6,-3
30,3,-4
31,-4,1
34,-1,2
37,7,3
34,3,-2
36,-2,5
31,9,6
26,5,-5
23,6,-1
22,6,16
30,-8,3
36,1,7
38,-2,-13
28,4,22
29,1,-4
29,1,1
37,-3,2
34,-10,5
29,8,4
30,12,6
29,1,1
35,-4,6
35,-11,20
27,-6,14
31,3,-3
27,-1,15
17,6,9
22,-8,6
18,-9,-1
24,-3,7
24,-6,1
25,3,-12
24,2,-5
30,5,12
26,8,15
27,0,6
28,5,3
34,-6,18
35,0,6
30,3,-7
28,3,-2
26,1,25
20,4,15
29,-4,9
22,-3,3
29,-2,11
35,2,3
27,-3,9
27,-10,14
34,3,-3
35,8,-10
37,10,13
33,14,1
18,0,13
21,9,-3
34,-1,20
19,-12,22
28,-11,11
22,-11,4
46,2,0
44,3,9
33,-8,21
19,-4,25
37,18,12
41,-2,1
19,-4,3
24,-7,-8
24,-10,-16
14,0,-5
23,-9,-4
29,-3,12
13,5,-6
32,22,-23
28,19,4
25,11,-21
18,-14,9
3,-18,23
43,-6,5
49,4,-1
24,-1,11
29,6,16
19,8,-11
16,7,0
43,13,-7
42,3,-11
13,-8,23
27,5,-1
17,-1,30
13,-5,12
29,2,29
24,-1,31
15,7,25
15,-5,16
19,-1,45
24,-1,7
23,-4,5
37,-5,-6
34,7,-16
26,21,-6
25,-2,14
25,8,1
38,-26,19
49,-18,-22
14,14,30
6,9,39
31,12,-30
7,7,9
38,2,-11
2,2,11
18,-7,7
16,-8,-6
18,8,-16
-18,10,-19
25,-2,22
23,1,5
11,11,-18
45,-7,18
22,1,-42
34,4,-30
38,-5,18
21,-9,-1
50,-7,12
49,1,-2
28,10,15
31,12,3
20,6,4
14,11,38
19,-2,-19
36,-3,-29
25,-5,3
-2,-3,2
47,-5,4
33,9,7
69,21,-6
27,-1,26
59,18,15
20,-15,14
34,-5,3
5,-10,22
27,-15,7
21,-4,16
2,-9,24
17,20,-19
30,7,-2
17,-7,34
57,20,-12
19,2,1
49,-4,15
25,12,16
64,-8,-31
37,-13,12
28,5,51
54,-17,20
50,-3,-14
25,1,40
18,12,-8
38,13,-33
5,5,13
14,15,17
44,6,-12
40,7,-18
28,-9,44
46,0,-31
59,-12,-21
32,-2,24
20,8,5
22,5,-15
34,-1,29
37,8,3
25,15,-6
29,0,2
38,-6,19
12,13,8
29,14,-13
