ax,ay,az
29,1,-11
21,-2,-8
28,-2,4
47,-2,2
48,2,-20
26,-5,18
22,1,10
39,-4,-6
48,2,14
36,6,-35
45,-14,-3
16,4,-13
8,9,-6
19,-4,-15
32,1,-3
48,-3,-3
24,8,14
43,6,-1
42,-9,15
42,-16,5
29,-6,-1
32,6,6
27,1,-16
32,0,-11
26,-6,-16
23,14,-20
22,-5,18
26,3,-18
39,-1,0
46,-11,-8
27,8,-14
44,3,11
16,8,-1
37,9,-20
31,0,-6
27,4,-13
44,4,-9
27,4,8
38,0,1
35,-1,2
44,-9,-15
33,-5,-5
28,3,2
24,-2,-5
27,3,-4
25,1,-18
24,-12,7
29,-6,-3
38,-14,-1
32,1,-4
31,2,-9
18,3,14
18,7,-4
26,0,-23
32,-6,6
36,1,-12
23,-8,5
25,-1,-6
36,-4,-19
26,0,-3
18,10,-20
31,-7,24
24,-1,-12
50,-6,3
41,-1,6
34,6,-7
34,-2,-5
19,2,-10
39,4,-18
49,4,-6
27,8,-2
27,0,12
31,1,4
26,7,-11
26,12,-8
20,13,1
13,7,-6
35,-7,3
33,4,-3
22,4,-12
18,11,-13
18,-5,4
24,14,-20
33,-10,21
34,2,-5
29,2,-3
33,13,-11
15,-11,-11
20,-16,-1
38,-3,-2
32,3,8
16,1,-2
34,-5,-25
46,0,-17
18,-4,-6
11,5,-13
22,-8,12
35,-6,-8
28,7,-31
31,9,-10
21,-7,-2
21,0,-32
37,-8,6
8,0,10
18,-1,-20
40,15,-18
6,1,-16
9,17,-33
40,2,19
36,2,-7
18,22,-13
17,17,-7
7,5,-7
33,10,-15
33,-5,-9
24,-5,-2
24,-1,6
17,1,-9
36,0,-13
35,1,-4
24,-5,-2
37,-4,-13
32,-15,3
13,-1,-17
45,-16,23
48,-9,23
24,-3,1
22,4,-1
22,2,7
42,6,-16
37,4,5
43,6,-16
38,-6,-9
26,-19,-6
33,-16,-10
49,-7,12
32,-6,20
46,9,-6
53,1,13
39,6,3
28,-7,3
49,-16,3
41,-14,-6
16,-10,-13
33,-12,-3
43,2,-2
34,-4,26
21,26,-15
21,33,-29
21,9,-12
26,2,-16
35,-15,-3
37,-4,-21
33,1,3
18,5,-5
35,-1,18
30,7,-25
17,-3,-6
28,-9,6
22,-3,-22
27,5,38
31,11,13
35,27,-35
41,9,22
3,17,-40
26,-7,43
21,8,-33
22,2,-22
33,2,-14
-9,12,-14
8,-10,-22
55,-7,-35
6,-14,-9
31,-1,1
73,-11,21
41,-4,7
19,4,-8
35,-3,16
24,12,0
33,-12,26
37,22,-9
15,7,-13
12,-7,-5
20,-10,14
30,7,-21
37,9,-10
40,-5,-8
27,0,-3
29,2,-6
38,10,-10
35,4,-11
39,4,-10
34,-6,3
29,-2,-4
52,-1,5
28,7,-12
29,-8,-7
40,-8,12
17,6,-18
35,-1,-11
37,8,-2
26,-5,-3
34,0,-1
52,-2,-1
37,0,-6
38,-6,9
29,-10,3
32,4,-26
46,3,2
33,1,-18
