ax,ay,az
25,4,1
34,3,-12
28,-6,-4
32,2,-8
20,13,-20
39,-5,-7
29,-4,-7
21,-1,1
37,-4,-4
30,-7,-8
33,3,-4
20,-7,-9
40,-5,-9
43,3,0
17,3,-4
30,-10,-2
31,6,-12
37,8,-7
37,1,-4
32,1,-19
19,-7,0
13,1,-9
35,1,-7
26,-1,-1
30,-1,-14
32,9,-17
22,0,-12
23,2,-9
36,5,-12
22,4,-10
30,2,10
34,-1,-7
27,-2,-11
25,7,-17
16,5,-5
22,-6,-1
31,2,-7
37,1,0
34,0,3
34,-2,0
33,1,-17
29,-6,-4
26,5,-6
26,3,-5
43,7,-18
19,-6,7
31,-3,-14
34,12,-8
23,1,-14
19,-9,0
22,1,-12
41,0,-13
40,2,2
27,0,-5
42,1,-4
40,-7,-15
27,-5,7
13,-7,24
25,1,-18
25,-3,-7
25,0,-3
36,6,-6
33,0,-10
43,0,-7
33,6,-8
23,0,-9
29,0,-13
28,-8,2
20,-7,10
34,5,-15
43,8,-10
27,1,2
33,7,-6
21,-7,1
17,-9,0
24,0,-4
34,7,-16
39,10,-11
33,-3,-4
27,0,-9
20,-2,-3
19,-6,-2
38,-5,-15
41,5,-2
40,3,-9
28,-10,-1
31,2,-9
28,-1,-8
39,9,-8
40,3,-12
22,-7,1
28,0,-11
35,11,-14
36,-1,-5
27,3,-11
22,1,-14
29,-5,3
38,2,-22
42,5,-7
27,-4,-3
19,0,-6
29,-1,-11
41,7,-14
38,-2,-8
23,-6,-1
24,-2,-10
38,7,-13
27,1,-10
24,0,3
33,1,-16
34,3,-3
22,7,-12
18,0,-5
43,1,-16
33,10,2
31,0,-3
32,-4,-2
29,4,-10
32,6,-11
24,-5,-3
