ax,ay,az
44,-23,38
9,33,-93
29,-25,43
21,39,-23
49,12,-13
3,8,21
40,3,-28
25,3,-33
21,-8,-2
28,-8,6
29,15,-33
27,-4,9
66,9,-23
18,-6,39
46,20,-47
18,-8,23
61,-14,44
41,7,-47
38,4,14
-1,15,-36
42,-20,25
25,1,-4
46,-3,19
57,13,-17
0,16,-34
17,-3,40
25,13,-22
30,2,-28
44,-11,5
19,-20,35
28,0,-21
0,6,-6
41,9,21
17,8,-9
26,6,9
79,-13,40
15,5,-10
28,-14,-30
51,-22,10
20,-10,2
4,-1,-38
12,-4,34
39,1,10
1,1,-7
54,-1,11
33,-5,-11
46,-13,22
53,4,6
14,-3,-24
56,-15,-10
18,-14,-6
57,-17,10
35,-2,-11
61,-18,17
3,35,0
9,32,-41
20,3,0
43,16,1
28,-5,16
18,-7,9
59,-16,-21
47,-7,4
37,-4,8
31,0,-3
26,-3,18
25,-4,0
0,-1,13
-4,9,-36
13,10,-29
47,8,4
2,-5,10
67,-24,-25
71,-61,80
25,33,-30
-18,-15,8
67,-20,37
-2,40,-55
46,-2,-6
52,-18,47
43,3,21
41,15,-17
36,2,22
37,10,-9
32,-11,-11
30,2,-43
52,-10,-28
46,-1,-9
27,2,7
67,-18,53
21,18,-6
18,3,9
32,1,5
25,-8,-5
51,-12,-3
22,-5,-5
30,1,-19
33,-1,-5
25,5,-16
28,14,-17
32,-9,13
28,-10,-4
23,12,-42
87,-32,76
72,-13,13
-6,18,-46
12,-19,49
5,16,-30
-27,9,-22
37,5,-19
66,-21,26
7,-15,-7
-9,9,-42
72,-20,73
50,19,16
7,31,-69
12,3,24
31,-4,1
39,-4,18
13,-5,-33
57,-12,6
-22,-7,17
63,3,-29
18,22,5
79,7,19
30,-2,-1
26,40,-44
35,-20,25
-17,13,-25
37,0,14
15,21,-39
0,11,-19
14,-2,24
13,1,-23
19,4,-22
41,-5,-2
40,-3,9
32,5,-10
31,-7,-27
35,-15,15
21,-15,8
19,15,-23
46,9,-4
45,6,-33
55,-1,12
53,-17,24
27,4,-24
61,17,11
-10,23,-21
30,3,-9
54,1,25
24,0,-3
22,24,-80
19,-1,31
16,3,-19
-3,-9,10
77,-14,44
82,-2,-24
-2,-26,26
2,2,-30
56,-8,17
19,-8,1
34,4,-11
15,-4,3
33,-35,41
36,-16,-3
23,5,-20
-5,-19,32
14,31,-34
11,3,-2
47,-12,-27
19,2,-7
18,4,-16
54,-8,15
65,0,10
-5,21,-40
-3,4,2
46,6,-4
21,-8,0
-8,4,-22
9,12,-27
23,21,2
11,-1,-31
41,-10,16
19,15,-6
23,14,-30
41,-3,-17
26,6,3
54,-5,-6
68,-9,5
25,12,-3
5,11,-11
15,-3,15
15,1,5
29,4,-27
15,-11,-1
17,2,-5
33,3,-20
36,-2,-10
23,-7,-8
19,-1,-12
24,5,-4
33,-2,-5
33,-9,-8
33,-5,-10
25,0,-3
21,7,-16
37,1,-2
32,12,-5
22,0,-31
41,-8,10
23,18,8
32,13,-23
55,-24,11
9,10,-50
20,-13,22
12,8,-7
52,-14,0
52,-8,-15
8,0,-19
48,-26,48
48,17,18
20,11,-11
31,4,-18
44,-3,4
3,28,-5
46,2,-2
40,-3,-14
20,-1,-4
21,1,-22
28,-3,12
26,11,-43
21,-1,-29
23,-5,19
19,-3,-24
24,-1,4
27,0,0
11,-8,-17
39,-7,13
32,-8,15
36,-1,-10
30,-2,-21
47,-6,-2
22,0,-14
34,-1,-5
37,-3,9
40,-3,3
39,2,0
24,4,2
35,7,-6
28,-5,-9
27,3,-6
33,10,-4
36,-1,1
33,12,-20
