ax,ay,az
24,1,5
0,1,-9
28,6,-6
24,-10,-5
28,-3,-4
22,17,-40
2,3,-4
33,13,-31
48,-4,-3
-6,-6,6
30,8,-31
21,-12,7
41,6,-4
16,14,-25
17,-1,5
42,14,-21
23,-21,22
15,4,-4
32,7,-17
49,-6,6
45,-2,9
29,4,-5
35,9,6
50,6,-1
38,-7,0
50,3,-14
23,-7,14
33,5,8
26,-8,-3
29,0,-10
37,4,8
21,-1,1
30,-3,-5
23,-9,17
22,-3,-2
50,13,-13
24,-12,-5
27,20,-27
36,-5,-9
19,5,13
30,17,-43
20,-2,-28
26,12,5
23,11,-24
13,19,-43
-12,2,14
10,4,-13
42,4,-33
14,-5,8
27,8,-43
31,0,-4
30,2,5
41,9,-7
22,-2,-26
29,12,7
8,-2,4
20,10,-25
21,-15,10
45,0,1
28,-3,-7
24,1,1
47,7,0
37,4,2
48,7,-14
31,4,-1
49,9,-7
25,-2,-7
40,14,-7
15,-6,8
31,12,-7
41,0,-18
38,7,-7
25,7,-1
26,5,-19
46,-1,-4
29,0,6
46,5,-11
25,-7,-7
50,3,-3
24,0,4
36,10,4
28,-6,-12
43,8,-16
21,-6,7
50,3,-6
15,-8,15
44,12,2
20,-12,-8
44,1,-3
26,2,-3
42,9,0
19,-6,-2
47,13,-2
19,-12,14
46,5,-11
20,-4,-13
30,12,2
22,-16,2
25,7,-11
25,-6,-6
28,3,-9
17,-7,10
27,13,-20
29,-8,2
35,6,5
25,-7,1
33,-5,9
14,-15,3
32,13,-21
31,1,-7
12,0,12
16,6,-23
42,14,-18
31,-8,20
22,18,-16
29,-1,8
24,4,2
31,4,-15
38,0,-14
28,6,-3
19,6,-2
43,9,-1
16,-7,4
54,13,-21
23,-5,22
47,3,-2
5,0,-6
32,3,20
25,-10,-11
64,-4,-4
23,-14,-16
32,3,-13
40,2,3
18,-9,8
42,8,-4
19,-2,-5
38,-1,-2
31,11,-2
29,-15,16
36,11,8
46,-4,-6
46,-8,-1
29,-2,12
35,0,-15
43,6,11
21,3,-13
42,-3,3
26,-4,11
31,4,-6
44,-3,-2
12,-12,23
41,14,-19
29,-10,-13
34,7,2
41,11,-35
35,-7,26
27,21,-27
51,-13,-10
12,9,9
34,-3,-6
28,-10,-12
44,0,15
30,-12,-7
22,-5,-4
36,-4,5
25,-10,4
26,4,-2
27,-4,-7
26,-4,-6
37,7,-12
19,-10,5
29,9,2
12,-12,-3
31,-7,-1
34,-1,3
18,-11,-3
29,5,2
37,0,0
38,-2,1
37,9,-13
29,-10,3
37,3,-5
26,-4,-4
42,0,-9
36,16,-11
39,-5,-1
37,7,3
30,-1,-3
40,5,-13
36,9,8
34,-6,0
35,8,1
