ax,ay,az
37,11,-12
40,7,10
15,1,-8
41,9,-5
43,9,-29
30,-3,-12
24,3,1
29,10,-3
28,-10,-20
32,0,-1
6,13,-9
8,2,1
31,1,-11
38,11,0
27,5,-25
23,13,4
42,4,-14
46,3,15
32,-6,14
23,-2,-17
43,7,9
30,18,-28
43,-8,-5
28,-5,-6
25,1,-6
25,-3,-9
29,-9,1
31,-2,-11
42,8,15
49,1,4
36,-7,10
32,-10,-9
29,12,-27
25,0,6
17,6,8
23,-3,6
32,-2,-16
31,3,0
17,-1,-5
26,-17,12
39,-6,6
50,-8,-6
30,10,0
37,6,-5
25,11,-12
50,6,-35
12,1,0
27,-1,3
40,-9,1
31,0,-10
7,-7,7
5,5,-11
34,1,-9
37,0,1
21,20,-19
16,2,3
32,-5,-6
14,13,-13
42,6,-13
22,7,-15
28,5,-1
31,4,-13
35,11,-27
38,-11,7
36,-2,-15
11,-3,-10
59,1,9
-2,14,-40
26,8,3
28,-2,18
40,-1,-16
34,2,-16
29,0,-3
25,-10,9
44,9,-16
42,-6,19
23,-3,0
31,7,-13
53,-9,8
25,1,-32
32,-4,-3
42,7,-15
34,-4,-12
44,4,7
16,6,9
31,-1,-18
38,-1,-6
27,9,1
29,5,-3
31,-3,-15
34,-4,0
43,2,7
45,-1,-4
33,0,-15
51,2,-8
28,2,-16
36,-15,3
27,-3,9
38,0,9
51,-2,-11
52,-13,-5
33,6,-3
27,-7,15
35,-1,-2
38,-1,-10
36,-8,5
29,6,-8
16,9,0
29,6,-9
40,4,-20
30,6,-7
44,-18,16
32,-11,4
38,-4,8
59,-5,17
17,6,-4
42,-21,-31
67,-7,11
23,11,-17
15,-4,-23
30,-21,50
32,12,-44
5,40,-61
36,5,23
62,12,-18
24,2,-50
54,-19,32
12,28,-73
23,5,8
63,-1,30
33,4,-2
40,5,-4
42,-17,25
23,-10,6
51,2,-23
43,4,-22
25,10,-19
26,-6,20
20,1,-8
41,-13,16
46,4,-16
28,16,-19
29,10,4
35,8,-3
26,11,-32
42,-7,-8
12,-11,5
0,-6,-2
27,-2,-2
26,-5,10
25,6,-9
10,16,-33
27,20,-1
27,0,-5
28,-5,-7
50,-15,-1
36,-5,-9
30,-7,-10
35,-2,-5
30,-5,8
53,-12,13
37,11,19
8,-10,20
29,4,8
42,-6,-10
33,-4,-11
25,-3,4
33,6,-8
45,10,-6
32,2,-19
23,2,-22
18,-2,-5
34,-7,-19
28,7,-18
8,-8,18
43,-1,-9
22,-5,0
-7,9,-2
53,6,1
18,-3,34
46,4,32
95,-25,15
-1,-7,5
7,39,-78
30,-23,18
15,-7,-40
55,7,-9
45,-5,12
26,15,-20
30,1,4
30,7,15
11,-3,-22
25,6,1
43,-12,31
30,16,-55
54,-15,43
49,-16,26
22,13,-7
34,5,-59
61,-12,13
45,1,-11
7,7,-16
14,11,-35
64,-6,-6
33,0,7
23,9,-30
23,-3,4
31,23,-18
21,19,-20
33,4,11
66,-17,-13
85,-37,57
60,-20,-4
36,-31,11
33,-17,8
22,-3,3
58,-6,16
51,-3,27
11,16,-28
34,10,2
6,0,16
45,3,-10
36,-2,-11
68,-15,-11
52,-29,49
17,17,-57
44,-19,15
52,-8,24
17,-11,3
15,13,-4
25,3,-2
44,6,-20
34,1,-21
16,1,-39
55,-4,7
29,-3,3
16,6,-28
26,-2,3
29,4,20
15,8,-3
19,6,-17
32,-2,-7
31,0,4
29,8,-5
31,1,-3
25,6,5
21,14,-24
38,-6,4
17,-5,11
30,-7,-14
46,-3,-23
13,9,-21
25,7,-12
13,-3,28
33,-6,10
34,-12,3
31,-3,-22
24,5,0
28,10,-15
