ax,ay,az
17,4,1
18,0,-6
35,4,-16
24,4,6
17,2,-10
42,2,-15
43,-11,-6
38,-9,5
24,-8,-7
23,-5,-13
31,-5,18
36,-8,6
37,4,-22
28,-1,2
34,9,-10
23,9,-17
39,-15,13
24,-3,10
26,15,-30
48,1,9
25,-7,11
18,5,-18
43,-10,4
34,-6,-6
36,-2,-10
38,-6,-4
28,11,-44
24,-3,0
48,-12,17
23,11,-9
34,7,-1
35,0,25
16,-4,5
48,2,-25
46,4,-8
21,4,-4
28,6,-14
34,-17,18
20,6,-11
25,14,-25
48,-3,17
16,2,15
17,15,-43
47,-7,7
36,7,-5
52,-9,-16
53,3,-36
6,0,26
28,21,-44
48,-31,35
-7,6,-25
24,-6,-3
32,9,-22
-23,30,-48
23,8,-7
67,9,-11
35,5,-28
12,2,-28
53,-16,25
36,0,-32
32,-6,5
28,0,17
32,-10,-3
15,-14,-15
23,21,0
37,10,-4
-6,12,-23
27,-3,5
46,2,-7
44,6,1
35,5,-4
14,7,-12
29,-2,-4
28,3,-13
26,0,15
17,-3,-1
21,-3,-1
29,0,21
31,12,-29
15,19,-27
41,1,-14
32,-1,2
20,2,-19
38,2,1
20,-3,-22
38,-7,-8
40,-3,7
30,-3,3
24,10,-8
31,3,-4
22,1,5
11,1,9
31,0,-22
41,5,-30
41,-2,-4
26,3,-3
31,10,-12
40,-7,-7
35,-3,-1
22,-9,-13
32,-2,-20
40,-3,0
34,-3,1
23,6,-1
20,0,-11
27,-2,4
38,-5,1
20,0,-14
24,12,-2
39,6,-10
17,3,4
33,-1,-2
26,9,-23
40,-5,-10
43,1,0
29,1,-10
36,1,-13
27,-9,-14
29,-1,-7
38,-2,-5
30,2,-4
18,6,5
25,3,-24
26,-12,35
13,-15,26
23,15,-30
24,12,8
25,5,-12
17,5,-38
38,2,-2
23,13,-9
29,-5,4
33,3,-4
23,1,-3
45,-1,-12
36,6,-8
26,7,2
22,1,-3
44,-8,-13
37,-9,-12
34,5,-10
38,-2,-15
30,-5,-1
38,-9,-7
46,0,-14
35,-3,-7
36,-7,-12
44,-8,-15
34,2,-9
29,5,-1
37,-8,-1
37,-2,-14
42,6,-7
30,3,-8
45,-9,-2
35,1,-11
34,-1,-5
26,3,-6
43,-11,-12
27,8,-3
24,-2,-14
27,4,9
19,20,6
28,14,10
25,11,-7
32,-4,21
18,10,6
27,-2,-36
46,1,-8
18,-4,-10
26,0,-19
43,5,-23
37,-1,3
15,8,-31
40,-4,-12
37,0,-10
15,3,-3
33,-2,-14
27,18,11
20,5,0
34,-5,11
23,0,3
33,-12,-16
30,-8,-7
29,-6,-2
26,4,-17
49,4,-6
19,2,-21
33,3,-12
46,-2,-19
22,1,-15
24,6,-24
27,9,35
26,9,6
42,-12,-4
31,-9,-10
40,-1,-31
25,-8,-12
33,0,-7
36,1,-19
11,5,9
20,19,-13
33,7,-2
32,1,-20
24,2,-1
33,11,-21
24,-4,3
34,-1,-8
35,-11,-17
36,34,-21
2,3,2
37,-11,16
34,-7,14
34,-13,-17
49,-12,-13
46,-9,-8
41,2,-16
27,8,-12
35,7,-18
18,8,21
13,-1,18
36,-5,-14
26,-2,6
42,0,-22
24,-1,-12
44,-4,-1
44,-1,-8
0,8,-9
33,3,-8
30,4,14
24,-1,16
24,8,-39
28,-7,-8
35,0,-12
45,-13,-19
19,-14,4
45,-4,-10
25,4,-3
21,15,20
25,-17,13
19,-4,-17
25,7,-54
44,5,-17
25,7,4
-7,21,-26
23,17,-19
27,3,22
21,2,2
35,-2,-5
33,-2,-3
44,0,-16
47,-17,-5
