ax,ay,az
37,9,-5
20,2,5
17,0,-5
33,2,-6
22,1,-18
32,11,-11
21,1,-2
16,-1,-14
45,5,-9
15,0,0
18,-5,-22
42,11,-17
28,-2,-1
2,18,-28
25,1,4
26,-1,-20
12,-8,21
33,14,-37
6,7,-20
36,13,14
43,1,-27
55,-22,22
55,4,29
26,-18,39
9,27,-37
88,-1,-23
23,-14,20
25,1,-26
16,-9,14
45,-7,36
49,13,-52
-16,-14,15
18,2,-14
32,5,-16
35,-19,29
11,11,-25
55,-11,4
40,-3,1
47,15,-3
39,-1,-12
14,-8,11
29,17,-23
34,-4,-21
18,-3,3
28,13,-24
24,-8,0
28,3,-5
37,2,-8
18,-11,3
25,-6,-15
25,1,1
18,-8,-6
26,12,-6
34,10,-11
28,1,-7
41,2,11
14,1,-14
40,-3,7
34,9,-6
22,-3,-11
45,10,-12
31,-1,-1
39,4,-12
37,12,-10
20,-6,-4
33,16,-11
15,3,-10
27,8,-12
29,7,-5
28,0,-8
56,1,-1
32,-10,3
30,1,-1
22,1,7
21,-4,-1
47,0,-4
14,-11,-4
27,6,-8
3,-17,10
50,8,-13
28,-17,7
24,4,3
30,-4,-5
40,4,-18
31,5,-18
39,8,-2
36,6,-2
41,4,-18
33,12,-7
37,-3,-5
19,7,-21
46,16,-22
27,-7,-6
35,10,-16
24,2,-13
25,7,-6
40,-6,-14
8,-2,5
39,12,-13
24,-3,-10
33,-4,-3
32,8,-2
31,-4,-14
32,-1,-16
41,5,-5
34,-9,-4
23,6,-4
38,-1,-9
33,-4,-8
22,12,-10
41,3,-2
26,-1,-2
20,3,-10
30,-4,-6
45,2,-14
32,7,-13
23,-10,7
35,11,-12
37,6,-20
21,0,-5
27,2,-4
27,0,-12
25,15,-15
38,5,-9
25,0,-10
19,-1,-4
25,0,-10
