ax,ay,az
31,7,-13
30,-10,-9
30,-3,-14
28,0,7
29,-5,-7
24,-8,-12
20,1,-11
54,-1,7
44,7,7
21,-9,16
44,-19,-10
63,-10,-5
22,15,-17
26,-7,18
31,-6,-4
26,8,-18
49,12,-1
21,9,-1
33,-11,16
34,-14,13
27,5,-24
33,4,-14
25,-4,1
23,8,-26
2,0,11
39,6,4
32,-1,-19
6,5,-24
41,-13,13
31,2,-7
39,12,-23
26,1,-2
37,-12,21
51,13,-16
56,-2,-16
15,3,-23
20,7,5
28,18,-40
29,-1,-6
24,10,0
41,3,-6
25,15,-37
53,-18,35
60,-16,32
6,6,-19
17,0,-17
47,12,-10
12,-5,17
-15,21,-33
30,-2,26
17,11,-28
11,-4,3
18,8,-2
33,3,-3
31,16,-36
22,-14,6
63,-6,10
23,0,-5
45,5,-26
69,-9,24
7,2,-14
21,-1,-1
55,7,-18
39,3,3
32,-14,7
42,-9,3
22,-3,-8
28,25,-18
31,1,-15
33,1,2
24,-17,15
21,6,-9
27,12,-6
16,-3,-9
13,0,-23
65,-2,-30
13,-6,28
31,6,9
59,-14,3
29,-15,15
50,-9,13
36,4,-1
15,12,-11
48,4,-11
24,12,-45
-3,-15,-3
74,-20,15
46,2,-5
8,17,-42
66,-34,34
48,-20,21
-3,10,-47
-8,2,25
35,29,-58
47,-11,1
-28,34,-49
36,-3,-2
67,-18,28
3,8,-34
1,29,-21
85,13,-17
-28,0,7
42,-5,-7
44,-11,16
58,-14,-5
52,-21,54
-22,39,-84
26,8,3
20,12,-42
31,-10,-8
10,12,-28
12,-1,-10
7,12,10
32,7,-11
47,8,-16
15,6,-26
25,0,-3
33,15,4
33,20,-8
37,18,-42
26,-15,4
25,-5,-10
25,9,-8
8,-2,-23
48,0,17
34,13,-1
18,13,-25
32,-14,4
34,-1,-14
31,1,-5
38,-4,11
45,-1,-27
35,9,-3
31,-5,23
42,-9,-12
41,-8,-2
5,12,-27
28,24,-19
38,0,1
13,2,-6
22,1,-31
51,-17,4
30,13,-18
26,13,-6
60,10,-4
-11,5,-15
3,9,-46
72,-2,29
38,0,-5
36,-3,-16
47,5,-20
38,2,5
21,-5,13
20,-14,1
33,-7,7
9,-13,-8
39,2,-16
45,4,0
41,3,-5
38,-11,13
34,-8,-1
29,-3,24
18,16,-22
50,0,-29
28,8,-16
12,7,-7
8,-5,-17
31,0,-3
29,-1,-4
17,14,-26
33,4,0
41,-8,12
34,-4,2
36,0,9
29,-6,11
42,-7,-11
20,-9,3
27,6,-16
55,-1,-15
23,-2,9
8,10,-3
28,2,-12
33,8,-20
27,-8,2
39,-4,3
54,3,2
24,-2,-7
56,3,-13
13,-2,-5
13,3,-3
62,-4,5
40,3,-6
37,-9,-8
35,-7,5
28,-22,4
19,11,-27
44,4,1
27,5,-13
33,-8,-6
42,5,-16
25,-4,-12
18,13,-2
27,15,-17
11,-14,8
29,7,-9
31,3,-4
29,7,-6
27,-10,1
36,-20,-1
43,-6,-7
34,10,5
40,-6,14
37,-3,-13
18,-6,-14
18,-1,8
35,15,-31
-4,5,2
40,-8,-18
