ax,ay,az
40,5,-2
41,1,-1
15,-6,10
20,-16,5
43,-11,-29
38,-5,19
-4,14,-33
9,7,-15
45,-22,24
26,3,-21
15,-19,-17
34,-1,-12
41,4,16
31,-1,25
15,4,-32
32,8,-8
54,0,6
26,-1,23
42,25,4
58,20,-6
26,-12,-4
-15,16,-34
29,-8,-2
58,-2,-17
44,-16,-3
19,-11,6
39,0,-2
47,3,11
23,2,-13
17,8,1
51,12,2
25,-3,4
44,7,-5
27,-5,17
39,3,-1
26,-11,-8
52,-5,-18
13,-21,-7
45,2,11
18,-11,-13
70,8,-2
16,-3,0
40,15,-15
41,1,10
34,14,1
28,2,-21
63,4,-5
34,-6,-4
14,-8,2
69,-17,-2
30,-4,4
48,-5,4
48,-15,17
54,-6,15
49,-3,1
54,-2,17
37,5,6
33,4,-1
58,14,8
29,-2,3
42,17,0
33,-7,10
29,-5,7
33,1,3
11,-9,-14
51,-4,9
36,-16,-3
19,12,3
31,-15,-10
28,6,-13
19,12,-33
27,-20,7
40,0,14
33,-2,-28
54,18,-23
40,-2,-27
26,-13,-8
27,8,-11
26,-15,-4
9,-10,-2
43,8,-32
13,-16,8
11,5,3
34,-7,-13
42,-1,3
19,-7,3
19,-13,13
33,-5,-11
21,-15,-8
26,5,-1
26,-13,9
40,3,-16
24,-2,-16
38,3,-24
38,3,-7
17,-7,16
28,-10,15
53,-5,-3
62,-10,-1
44,-1,9
21,-19,13
43,-15,14
40,8,-17
25,-6,-18
30,3,22
26,17,-17
36,3,-27
57,17,13
28,16,4
31,6,-24
26,-9,-3
29,11,-13
26,2,7
2,-9,3
15,-11,6
37,-6,-17
21,-4,-15
16,-8,-4
52,0,-5
27,-9,16
39,7,-11
50,1,-10
48,1,7
36,-13,19
39,8,-3
46,11,-10
39,-8,-2
12,10,3
14,4,3
28,-11,-26
22,12,-19
10,9,6
20,-6,-19
29,-8,11
29,4,-14
29,-9,6
48,-2,5
20,-12,3
31,13,-17
48,5,13
28,3,-2
27,-5,-6
37,-3,9
39,-13,-1
23,-10,2
32,-6,-10
58,-9,8
38,-2,-20
25,-4,16
56,6,34
54,7,-23
28,3,-23
19,-15,20
32,-24,25
20,-11,-14
20,0,-32
45,-14,7
33,-6,7
10,10,-36
46,-5,9
18,14,-20
13,6,20
51,17,-42
46,-10,5
21,-6,-9
57,-16,1
35,-18,-2
26,2,11
15,17,-7
31,-8,1
26,-2,-15
35,-14,11
30,1,-14
13,7,-3
62,7,1
46,9,2
25,6,-2
31,-3,1
27,-10,-4
43,-24,34
33,-14,-8
36,-3,4
35,14,8
38,12,-17
24,-10,-3
26,-9,-3
36,-16,-11
44,-18,-2
51,-3,22
12,15,-17
43,7,-8
52,-8,14
38,8,2
2,-7,2
32,-13,-4
52,2,3
-3,23,-29
28,10,-9
31,0,12
30,-2,-32
46,8,-21
7,-2,18
26,5,-15
49,6,-15
24,9,-17
39,-14,18
43,6,-24
29,-2,-9
