ax,ay,az
12,-9,-12
23,-9,-6
39,-9,13
33,-2,3
20,-3,-11
43,2,3
32,-10,-10
18,-4,-19
28,0,4
52,-4,15
18,2,-5
11,3,-1
29,7,-15
40,13,-4
43,1,-6
19,-5,-6
5,16,-17
54,4,6
36,7,-16
14,4,8
26,6,-33
63,-6,-5
23,8,-6
26,-9,5
24,13,-20
38,-5,-7
29,11,-8
29,-5,0
42,3,-13
19,-4,-22
29,-13,25
40,-14,16
32,16,-10
15,7,-11
30,6,6
32,-3,0
27,8,-7
23,3,-19
41,1,-14
31,-3,7
15,10,-16
29,9,-24
38,15,-15
33,2,-3
25,2,-12
22,-4,-13
32,-9,-3
26,2,2
18,1,-3
38,10,-14
33,0,8
34,13,-16
34,12,-37
4,14,2
60,-15,16
49,15,30
-11,8,-35
31,9,-1
45,-4,-14
19,-2,-14
9,-3,-14
38,0,12
15,-16,32
59,21,-31
28,8,-28
20,-10,-23
50,-29,28
34,-10,-9
22,-10,-22
26,-14,7
55,-20,17
9,-9,17
15,22,-20
39,1,22
31,20,-2
16,-3,-13
32,6,-19
46,-9,-2
28,13,12
18,0,11
42,0,3
36,-5,0
39,11,-19
32,-10,-18
29,-5,0
24,-13,3
23,-2,3
22,4,-24
40,-5,-1
39,0,-4
25,-11,-10
26,12,-38
24,3,17
26,-1,-8
3,3,-16
27,6,12
76,-22,27
-4,1,-28
-1,3,-28
38,6,3
17,5,-4
46,36,-32
9,4,-31
23,17,15
37,2,-3
21,14,-54
22,3,1
49,14,24
-4,-1,-24
22,19,-27
41,3,6
42,-2,0
22,-5,-25
9,9,-19
20,-12,9
41,5,-4
13,-4,-21
31,1,-3
49,-13,16
35,6,-6
11,-2,-17
23,6,-10
44,-7,2
34,2,2
30,1,-22
36,-6,-5
31,-2,-23
21,4,3
13,7,-11
49,8,-15
48,4,-15
23,1,-19
22,3,-17
30,-2,0
27,0,-12
34,5,-15
34,9,-2
35,0,-13
41,5,-10
18,-7,1
36,6,-16
38,-13,7
33,-2,2
39,-7,13
34,3,-17
